month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2013-04,Hawaii,1753,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,1753
2013-04,Idaho,4341,,3115,4476,107,145,0,4,7,0,287,592,1,,,,0,,,,,,,,13075
2013-04,Illinois,98095,,18421,14842,0,897,0,0,0,0,0,0,0,,,,0,,,,,,,,132255
2013-04,Indiana,18389,,17150,14005,787,566,0,0,2,0,0,493,1,,,,0,,,,,,,,51393
2013-04,Iowa,12545,,120,2947,22,2,0,0,0,0,2,96,0,,,,0,,,,,,,,15734
2013-04,Kansas,5006,,7408,7172,326,378,0,2,0,0,399,455,0,,,,0,,,,,,,,21146
2013-04,Kentucky,15448,,10079,9442,180,540,3,2,13,0,1499,1983,1,,,,0,,,,,,,,39190
2013-04,Louisiana,0,,11514,10078,445,549,0,6,2,0,892,1039,0,,,,0,,,,,,,,24525
2013-04,Maine,0,,3940,4331,116,202,0,11,38,0,71,179,0,,,,0,,,,,,,,8888
2013-04,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,0
2013-04,Maryland,176,,7924,7231,76,14,0,0,1,0,62,134,0,,,,0,,,,,,,,15618
2013-04,Massachusetts,13170,,5081,3717,478,164,6,0,0,0,0,0,0,,,,0,,,,,,,,22616
2013-04,Michigan,22348,,13166,12695,412,245,0,0,2,0,2,349,0,,,,0,,,,,,,,49219
2013-04,Minnesota,23538,,12801,14244,531,427,0,1,3,0,173,492,0,,,,0,,,,,,,,52210
2013-04,Mississippi,836,,6469,5482,170,279,0,30,31,0,890,1176,0,,,,0,,,,,,,,15363
2013-04,Missouri,8023,,19776,16405,715,779,0,8,18,0,837,1399,3,,,,0,,,,,,,,47963
2013-04,Montana,1733,,3411,5035,110,226,4,0,4,0,357,884,0,,,,0,,,,,,,,11764
2013-04,Nebraska,5707,,103,2383,21,3,0,0,1,0,8,84,0,,,,0,,,,,,,,8310
2013-04,Nevada,3645,,5241,4263,298,362,0,0,0,0,254,162,0,,,,0,,,,,,,,14225
2013-04,New Hampshire,4899,,5292,4088,67,2,3,0,1,0,0,13,0,,,,0,,,,,,,,14365
2013-04,New Jersey,0,,5032,3645,300,0,0,0,0,0,0,0,0,,,,0,,,,,,,,8977
2013-04,New Mexico,1298,,5204,5096,267,255,0,3,6,0,365,501,0,,,,0,,,,,,,,12995
2013-04,New York,2706,,10237,16789,514,138,607,0,0,0,3,5,0,,,,0,,,,,,,,30999
2013-04,North Carolina,28195,,635,13493,517,165,0,17,12,0,1416,2275,4,,,,0,,,,,,,,46729
2013-04,North Dakota,1304,,2141,3860,57,119,0,0,1,1,60,135,0,,,,0,,,,,,,,7678
2013-04,Ohio,0,,31627,21579,1266,1217,0,1,0,1,965,980,3,,,,0,,,,,,,,57639
2013-04,Oklahoma,0,,13962,11874,751,768,0,4,4,0,1450,1716,1,,,,0,,,,,,,,30530
2013-04,Oregon,40,,12561,11056,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,23657
2013-04,Pennsylvania,26218,,22,64416,339,0,0,0,0,0,0,0,0,,,,0,,,,,,,,90995
2013-04,Puerto Rico,0,,1112,160,28,15,0,0,0,0,0,0,0,,,,0,,,,,,,,1315
2013-04,Rhode Island,0,,1256,1207,77,234,0,0,0,0,1,0,0,,,,0,,,,,,,,2775
2013-04,South Carolina,10125,,9032,6161,292,262,0,3,7,0,908,808,1,,,,0,,,,,,,,27599
2013-04,South Dakota,2,,2680,3868,78,149,0,0,1,0,90,190,0,,,,0,,,,,,,,7058
2013-04,Tennessee,11113,,19072,14798,0,784,0,0,0,0,0,0,0,,,,0,,,,,,,,45767
2013-04,Texas,29885,,48822,39216,2164,2286,0,54,44,1,4829,4502,12,,,,0,,,,,,,,131815
2013-04,Utah,22113,,3690,4183,95,109,0,1,0,0,214,312,0,,,,0,,,,,,,,30717
2013-04,Vermont,0,,1591,1883,63,71,0,0,0,0,0,0,0,,,,0,,,,,,,,3608
2013-04,Virgin Islands,85,,19,4,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,108
2013-04,Virginia,0,,20989,17416,866,0,0,0,0,0,0,0,0,,,,0,,,,,,,,39271
2013-04,Washington,15106,,17008,13057,1154,506,3,3,6,0,1125,1130,2,,,,0,,,,,,,,49100
